Skolenhetskod,Kommunkod,PeOrgNr,Skolenhetsnamn,Status
28640213,1280,2120001124,Västra Hamnens skola,Aktiv
93140467,1487,2120001538,Dalboskolan,Aktiv
48319683,1487,2120001538,Granås skola 4-6,Aktiv
15185546,1487,2120001538,Mariedalskolan 4-6,Aktiv
15512028,1487,2120001538,Rånnums skola 4-6,Aktiv
21541732,1487,2120001538,Rånnums skola F-3,Aktiv
92050682,1487,2120001538,Öxnered skola F-3,Aktiv
12487340,0183,2120000175,Igelbäckskolan,Vilande
60521412,0183,2120000175,Igelbäckskolan,Aktiv
63023407,1465,2120001512,"Lärcentrum, särvux",Vilande
51305351,0117,2120002890,Tråsättraskolan,Aktiv
53530516,2380,2120002528,Fåker skola,Aktiv
31758556,0117,2120002890,Margretelundsskolan,Aktiv
21702982,1290,2120000951,Österänggymnasiet 61,Aktiv
90551279,2180,2120002338,Polhemsskolan,Aktiv
46581319,0180,2120000142,Lillholmsskolan,Aktiv
94677983,0180,2120000142,Tullgårdsskolan,Aktiv
94294521,2380,2120002528,Sörgårdsskolan,Aktiv
38586270,1452,2120001462,Särvux,Vilande
80699670,1780,2120001850,Hultsbergsskolan F-6,Aktiv
95785055,0480,5564418449,Nyköpings Enskilda Gymnasium,Aktiv
78813157,2581,2120002759,Rosviks skola,Aktiv
60194444,0684,2120000563,Vrigstad skola,Aktiv
79716826,1293,5564624368,Internationella Engelska Skolan Hässleholm,Aktiv
81997762,0163,5566139290,Yrkesgymnasiet Sollentuna,Aktiv
46095033,0182,5593699779,All XLNTS NG AB,Vilande
63451147,2480,2120002627,Forslundagymnasiet GY,Aktiv
29196272,0680,8260006757,Stiftelsen Braheskolan,Vilande
67651639,2085,2220000802,VBU Lärvux,Aktiv
41893031,2085,2220000802,VBU SFI,Aktiv
33163824,2085,2220000802,VBU Komvux,Aktiv
72757148,1446,2120001629,Mölltorpskolan,Aktiv
95233985,2380,2120002528,Storsjöskolan,Vilande
25996230,2380,2120002528,Bringåsens skola,Aktiv
91138542,2380,2120002528,Häggenås skola,Aktiv
73770265,2380,2120002528,Fjällängsskolan,Aktiv
49471079,2380,2120002528,Körfältsskolan sär,Vilande
15587265,2380,2120002528,Körfältsskolan Sär 2,Vilande
19688519,2380,2120002528,Ångsta skola,Aktiv
70102873,2380,2120002528,Lugnviksskolan sär,Vilande
47832100,1384,7696022248,Nova Montessoriskola,Aktiv
88411191,2380,2120002528,Marieby skola,Aktiv
83077602,2380,2120002528,Orrvikens skola,Aktiv
50966696,1282,2120001140,Härslövs skola,Aktiv
30917121,1282,2120001140,Glumslövs skola,Aktiv
13867530,2380,2120002528,Storvikenskolan,Aktiv
13654995,0684,2120000563,Hägneskolan,Aktiv
41641029,1282,2120001140,Seminarieskolan,Aktiv
19248047,1766,2120001843,Gräsmarks skola,Aktiv
14125620,1766,2120001843,Klättenskolan,Aktiv
54902755,1261,2120001058,Olympiaskolan,Aktiv
59141134,1766,2120001843,Skäggebergsskolan,Aktiv
14254350,2506,2120002668,Silverskolan,Aktiv
10185533,2581,2120002759,Hortlax skola,Aktiv
56710032,2380,2120002528,Torvallaskolan,Aktiv
18644192,1766,2120001843,Svensby skola,Aktiv
22504161,1214,2120000993,Månsabo,Aktiv
57462607,2380,2120002528,Ängsmogården,Aktiv
34421265,2039,5567759120,Älvdalens Utbildningscentrum,Aktiv
44164435,2183,2120002361,Björktjära skola F-6,Aktiv
17474377,1489,5567290548,Alingsås Yrkesgymnasium,Aktiv
35596848,1381,8492022150,Hasslövs Skola Ideell Förening,Aktiv
23506872,2309,2120002478,"Komvux, SFI",Aktiv
21138704,0687,2120000597,"VUX Tranås, SFI",Aktiv
49944790,0563,5564809712,Tryserums friskola,Aktiv
73708819,0687,2120000597,VUX Tranås,Aktiv
86708302,2309,2120002478,Krokoms komvux,Aktiv
51597705,2284,2120002445,Anundsjöskolan,Aktiv
28319392,1470,5594148594,Broholmskolan Jung,Aktiv
69469866,1283,2120001157,Bårslövs skola,Aktiv
35225375,1443,2120002973,Bollebygds gymnasieskola,Aktiv
75713343,2480,5565735049,Minervaskolan,Aktiv
60372258,1443,2120002973,Bollebygdskolan 7-9,Aktiv
63175758,2282,7696227094,Docksta Friskola,Aktiv
51085265,0319,2120000258,Sörgärdets skola,Aktiv
63423770,0486,5567481071,Friskolan Asken,Aktiv
84718487,1402,2120001272,Ugglums skola F-4,Aktiv
78508835,0180,5564823937,Sverigefinska skolan Sthlm,Aktiv
11909268,1880,8750013859,Johannaskolan Örebro Waldorfskola,Aktiv
79969356,0180,5567025696,Europaskolan,Aktiv
58468387,1760,2120001785,Bjurtjärns skola,Aktiv
55629703,1266,2120001108,Östraby skola,Aktiv
35670754,1267,2120001116,Sätoftaskolan,Aktiv
30505826,0428,2120000308,Högsjö skola,Aktiv
49036576,1264,2120001082,Rydsgårdsskolan,Aktiv
15287785,0381,2120000282,Rombergaskolan,Aktiv
50107134,1497,2120001728,Skutan,Vilande
12753670,0381,2120000282,Enöglaskolan,Aktiv
68370166,1291,5566207113,Famn,Aktiv
43952255,2284,2120002445,Skorpedskolan,Aktiv
68485877,0181,8156008172,Novalisgymnasiet,Aktiv
46379730,1980,8176058942,Kopparlundsgymnasiet,Aktiv
16767324,1082,2120000845,Stenbackaskolan,Aktiv
39923451,0180,8024007380,Sverigefinska skolan i Kista,Aktiv
22701498,1256,2120000860,Prästavångsskolan F-3,Aktiv
88207548,1452,2120001462,Limmaredskolan,Aktiv
77589919,1452,2120001462,Länghemskolan,Aktiv
11295861,1480,8572054065,Brandströmska skolan Nylöse,Aktiv
19012030,2404,2120002544,Granö småbarnsskola,Aktiv
65981831,2404,2120002544,Tvärålunds skola,Aktiv
32541889,2404,2120002544,Komvux,Aktiv
49379603,2183,5568554314,Naturlära i Hälsingland,Aktiv
60465743,1081,2120000837,Skogsgårdsskolan,Vilande
81342093,1497,2120001728,Guldkroksskolan 7-9,Aktiv
18414072,1287,2120001199,Klagstorps skola,Aktiv
72668294,1287,2120001199,Liljeskolan,Aktiv
50958320,1287,2120001199,Smygeskolan,Aktiv
44243725,1881,2120001975,Skogstorpsskolan 7-9,Aktiv
26053163,1881,2120001975,Skogstorpsskolan F-6,Aktiv
22082291,1881,2120001975,Tallängens skola,Aktiv
64732323,0180,5566018205,The Tanto International School,Aktiv
98815582,0180,5566205455,Djurgymnasiet Stockholm,Aktiv
26579492,1383,2120001249,Hagaskolan 4-9,Aktiv
30471270,2029,2120002163,Åkerö skola,Aktiv
38544187,1383,2321000115,Munkagårdsgymnasiet,Aktiv
86131355,2029,2120002163,Ullvi skola,Aktiv
95726294,2029,2120002163,Tällberg skola,Aktiv
59936176,1291,2120000969,Fredsdalsskolan,Aktiv
95610127,2026,2120002155,Mockfjärdsskolan,Aktiv
61834375,2029,2120002163,Sammilsdalskolan F-9,Aktiv
67962189,0126,5567478416,Europaskollan Flemmingsberg,Vilande
62927602,2029,2120002163,Insjöns skola,Aktiv
71655983,2029,2120002163,Vuxenutbildningen Leksand-Rättvik,Aktiv
75459583,0764,2120000639,Alvesta Gymnasieskola,Aktiv
36630405,2031,2120002171,Boda skola,Aktiv
92323583,2021,2120002130,Berghedens skola,Aktiv
87125462,2021,2120002130,Myrbacka skola,Aktiv
57886808,2021,2120002130,Nederborgs skola,Aktiv
95672225,2021,2120002130,Parkskolan,Aktiv
17721255,2021,2120002130,Vansbro Lärcentrum ,Aktiv
33822526,2031,2120002171,Ingels skola,Aktiv
99302196,1764,7164512886,Värmskogs Friskola,Aktiv
18317903,1480,2120001355,ABF/SFI,Aktiv
97402564,0120,2120000035,Kvarnbergsskolan,Aktiv
80398748,2180,5568478126,Sofiaskolan Gävle AB,Aktiv
64857547,1275,2120000910,Artur Lundkvists utbildningscentrum,Aktiv
65487837,0180,5566095047,Futuraskolan International Stockholm,Aktiv
45136856,2161,2120002320,Tallåsens skola,Aktiv
82718660,0160,5567797831,Mimers Gymnasium Täby,Aktiv
26599013,1256,7696004154,Färe Montessoriskola,Aktiv
25499432,2462,2120002601,Malgomajskolan gymnasiesärskola,Vilande
69454219,2280,8880008365,Kastellskolan,Aktiv
66620411,0162,8024777289,British International School,Aktiv
71858612,2460,2120002841,Vännäsby skola F-3,Aktiv
26267406,0188,5567916761,Skärgårdsgymnasiet Norrtälje,Aktiv
81215860,2482,8947019397,Vebomarks Byaskola,Aktiv
93844270,0140,2120002999,Turingeskolan,Aktiv
28194175,0191,2120000225,Arlanda Komvux,Aktiv
74472483,0191,2120000225,"Arlanda komvux, lärvux",Aktiv
64065082,0180,8020178060,Fredrikshovs slotts skola,Aktiv
38661388,0127,2120002882,Broängsskolan,Aktiv
36559452,1291,7696257885,Hammenhögs Friskola,Aktiv
86086213,0180,5565980942,Sofiaängens skola,Aktiv
25506439,0127,2120002882,Kassmyraskolan,Aktiv
74987592,1407,2120001280,Hedens skola 4-6,Aktiv
98998541,2582,7696083455,Fria Emilia,Aktiv
93964634,1080,5565570446,Friskolan Svettpärlan,Aktiv
55606427,0781,7696213292,Lingbygdens Friskola,Aktiv
85969404,1407,2120001280,Brattebergsskolan 4-6,Aktiv
73657597,1281,2021005745,Östervångsskolan,Aktiv
90445270,1407,2120001280,Kommunala vuxenutbildningen,Aktiv
45441116,1407,2120001280,Lärvux,Aktiv
73745566,1081,2120000837,Snäckebacksskolan,Vilande
97128428,1277,2120000936,Björnekullaskolan,Aktiv
11662899,1277,2120000936,Hyllinge skola,Aktiv
59667741,1277,2120000936,Nyvångs skola,Aktiv
43609520,2582,2120002767,Björknäsgymnasiet Enhet 2,Aktiv
16656370,1419,2120001306,Bleketskolan,Aktiv
32497986,1419,2120001306,Myggenäs skola,Aktiv
99936953,2361,2120002510,Bruksvallarnas skola,Aktiv
25042188,2361,2120002510,Vemdalens skola,Aktiv
87394397,2510,2220000760,Jokkmokk Lärcentra,Aktiv
38795559,2521,2220000760,Pajala Lärcentra,Aktiv
21850269,2521,2220000760,Pajala Lärcentra SFI,Aktiv
47353164,2521,2220000760,Pajala Lärcentra särvux,Aktiv
97712668,1280,2120001124,Kalkbrottsskolan,Vilande
13342436,2513,8982006515,Överkalix Friskola,Aktiv
36845597,1080,2120000829,Fischerströmska gymnasiet,Aktiv
95720059,0580,2120000449,Elsa Brändströms skola,Aktiv
17425971,1863,2120001942,Grythyttans skola,Aktiv
71650107,1863,2120001942,Klockarhagsskolan F-åk3,Aktiv
63592981,0191,5564624368,Internationella Engelska Skolan Sigtuna,Aktiv
89615900,0188,2120000217,Bålbroskolan,Aktiv
37464454,0428,8024509500,Österåkersbygdens Friskola,Aktiv
67785826,1485,2120001397,"Uddevalla gymnasieskola, Agneberg IM",Aktiv
95869861,0188,2120000217,Kvisthamraskolan,Aktiv
95805896,1980,2120002080,Carlforsska gymnasiet,Aktiv
71466415,0180,2120000142,Vuxenutbildningscentrum Stockholm,Aktiv
80238090,2104,2120002296,Lillåskolan,Aktiv
82520504,0885,2120000795,Åkerboskolan,Aktiv
74710343,0885,2120000795,Gärdslösa skola,Aktiv
23868656,0885,2120000795,Rälla skola,Aktiv
80852248,0885,2120000795,Slottsskolan,Aktiv
42934439,0885,2120000795,Viktoriaskolan,Aktiv
72471883,0188,2120000217,Länna skola,Aktiv
30490775,0188,2120000217,Riala skola,Aktiv
69990812,1080,7696028955,Torlyckans personalkooperativ fritidshem,Aktiv
40810950,0680,2120000530,Bäckadalsgymn RO 5,Aktiv
78986011,0680,2120000530,Per Brahegymnasiet RO 4,Aktiv
82148244,1499,7696022222,Förskolan Klinten fritidshem,Aktiv
38786895,1415,7696038103,Stenungsunds Montessoriskola,Aktiv
64945058,2480,2120002627,Forslundagymnasiet komvux,Aktiv
20100577,1380,2120001215,Kattegattgymnasiet 1,Aktiv
78992223,0580,8220027596,Björkö friskola,Aktiv
80536102,0883,5590945852,Gamlebyvikens friskola,Aktiv
65417636,2482,8947021443,Björkskolan,Aktiv
90056405,2482,8947021443,Bruksskolan,Aktiv
27210933,1441,2120001447,Berghultskolan 1,Aktiv
26895664,1441,2120001447,Berghultskolan 2,Aktiv
19616441,2321,2120002494,Racklöfska skolan F-6,Aktiv
36797160,0687,2520030210,"Änglagårdens fritidshem, Avd. Stjärnfallet",Vilande
14938538,2584,2120002783,Triangelskolan,Aktiv
62301442,1292,2120000977,Söndrebalgs skola SO 2,Aktiv
38418050,2321,2120002494,Åre skola F-3,Aktiv
47003034,2321,2120002494,Hallens Kyrkskola F-9,Aktiv
42149659,2321,2120002494,Kyrkslättens skola F-6,Aktiv
65437206,0192,2120000233,Campus Nynäshamn,Aktiv
92774564,1441,2120001447,Vuxenutbildningen,Aktiv
12079745,1441,2120001447,SFI-skolan,Aktiv
67183147,0764,2120000639,Hagaskolan,Aktiv
55218290,0764,2120000639,Skatelövsskolan,Aktiv
12717350,2481,2120002635,Finnbacksskolan 2,Aktiv
20191380,1780,2120001850,Norrstrandsskolan 7-9,Aktiv
25036714,2309,2120002478,Änge skola 7-9,Aktiv
10355560,1265,8480010621,Vindrosen grundsär,Vilande
60750800,1265,8480010621,Vindrosen gymnasiesär,Vilande
20640730,1495,2120001702,Vuxenutbildningen Skara särvux,Vilande
15995606,0180,2120000142,Särvux,Vilande
85584111,2121,2120002304,Lillboskolan,Aktiv
83999935,1780,2120001850,Norrstrandsskolan Terra Ignis,Vilande
57635312,1780,2120001850,Norrstrandsskolan Ventus Aqua,Vilande
83989430,1278,2120000944,Sandlyckeskolan,Vilande
22462490,2580,2120002742,Råneskolan 7-9,Aktiv
47331235,1487,2120001538,Tärnan F-3,Aktiv
98635885,1265,2120001090,Vollsjö skola,Aktiv
39568857,0123,2120000043,Berghemskolan,Aktiv
20557692,1262,2120001066,Alfredshällskolan,Aktiv
96905508,1262,2120001066,Fladängskolan,Aktiv
19570704,1262,2120001066,Rutsborgskolan,Aktiv
34398983,1262,2120001066,Linneaskolan,Aktiv
48618483,2282,2120002429,Gudmundråskolan 2,Vilande
69088221,0160,2120000118,Skolhagenskolan,Aktiv
40610606,0180,9020041852,"Lycée Francais Saint Louis, gr",Aktiv
59796774,0180,9020041852,"Lycée Francais Saint Louis, gy",Aktiv
49986866,1080,7696000145,Silvertärnans föräldrakooperativ fritidshem,Vilande
32420077,1982,2120002106,Brinellskolan 1,Aktiv
48434184,1982,2120002106,Brinellskolan 2,Aktiv
65717061,0192,2120000233,Gröndalsskolan F-9,Aktiv
14376467,0192,2120000233,Viaskolan F-5,Vilande
91748746,0192,2120000233,Vansta grundsärskola 1-6,Vilande
75113975,2584,2021004631,Sameskolan Karesuando,Aktiv
81098221,2523,2021004631,Sameskolan Gällivare,Aktiv
91024314,2510,2021004631,Sameskolan Jokkmokk,Aktiv
22344869,1480,2120001355,Näsetskolan F-6,Aktiv
17033155,2080,2120002221,Britsarvsskolan,Aktiv
71622799,2480,5564851649,LBS Kreativa Gymnasiet Umeå,Vilande
72266489,2480,5564648979,Rytmus Umeå,Vilande
72299802,0581,2120000456,Vilbergsskolan,Aktiv
94530544,0581,2120000456,Vångaskolan,Aktiv
88691291,1980,2120002080,Blåsboskolan,Aktiv
48048527,1980,2120002080,Piltorpsskolan,Aktiv
99408329,1980,2120002080,Rönnbyskolan,Aktiv
69664897,1980,2120002080,Nybyggeskolan,Aktiv
36992853,1980,2120002080,Västerås English Public School,Vilande
25178582,0181,2120000159,Wendela Hebbe gymnasiet,Vilande
57950002,0780,5565668794,Drottning Blankas Gymnasieskola Växjö,Vilande
94650547,2480,5565668794,Drottning Blankas Gymnasieskola Umeå,Vilande
29955045,1880,5565755500,Framtidsgymnasiet Örebro,Vilande
94301041,0126,5560354309,Innovitaskolan Myrängen,Aktiv
24046791,0180,5560354309,Innovitaskolan Farstaäng,Aktiv
87139814,1480,5560354309,Innovitaskolan Johanneberg,Aktiv
74489639,0181,5567734065,Innovitaskolan Södertälje,Aktiv
21002578,1273,2120000902,Örkenedskolan F-9,Aktiv
70332017,1273,2120000902,Parkskolan F-6,Aktiv
54749671,1492,2120001587,Södra skolan,Aktiv
42110808,2080,2120002221,Hälsingbergsskolan,Aktiv
13554571,2480,5566148093,Astar AB,Vilande
88573795,1438,2120001413,"Utsikten, Dals-Eds gymnasium",Aktiv
84602749,1980,2120002080,Romfartunaskolan,Aktiv
51134145,2281,2120002411,Essviks skola,Aktiv
51638146,2281,2120002411,Solede skola,Aktiv
55740795,2281,2120002411,Nivrenaskolan,Aktiv
51877656,2281,2120002411,Höglundaskolan,Aktiv
82372659,2281,2120002411,Skönsmons skola,Aktiv
20797156,2062,2120002213,Morkarlby skola F-6,Aktiv
34032649,2062,2120002213,Venjans skola F-6,Aktiv
84111198,1384,2120001256,Kapareskolan E-H,Aktiv
49555095,1384,2120001256,Smedingeskolan Söder,Aktiv
61795051,1737,2120001777,Holmesskolan,Aktiv
76747040,1737,2120001777,Oleby skola,Aktiv
79961788,1737,2120001777,Östmarks skola,Aktiv
55524589,1384,2120001256,Älvsåkersskolan F-3,Aktiv
11984124,1488,2120001546,Hjortmosseskolan 6,Aktiv
48630799,1488,2120001546,Hjortmosseskolan F-5,Aktiv
81003761,1488,2120001546,Lyrfågelskolan 4-6,Aktiv
81052393,1488,2120001546,Lyrfågelskolan 7-9,Aktiv
30202580,1488,2120001546,Lyrfågelskolan F,Aktiv
38786603,1488,2120001546,Paradisskolan 4-9,Aktiv
84590859,1488,2120001546,Slättbergsskolan 7-9,Aktiv
21251931,1488,2120001546,Strömslundsskolan  F-3,Aktiv
56578716,1488,2120001546,Strömslundsskolan 4-6,Aktiv
36250779,1488,2120001546,Sylteskolan F-6,Aktiv
24640784,1488,2120001546,Åsaka skola F-6,Aktiv
60865240,0763,2120000621,Linnerydskolan,Aktiv
14101582,1384,2120001256,Toråsskolan 8-9,Vilande
14508808,1445,2120002916,Fritidshem Jonslund,Aktiv
37101902,1384,2120001256,Varlaskolan norra,Vilande
70143574,1384,2120001256,Varlaskolan södra,Vilande
74882334,1445,2120002916,Fritidshem Nossebro,Aktiv
38174928,1384,2120001256,Älvsåkerskolan F-5A,Vilande
84583942,1384,2120001256,Älvsåkersskolan F-5B,Vilande
38620615,1481,2120001363,Eklandaskolan,Aktiv
72066259,1481,2120001363,Fässbergsskolan,Aktiv
90966089,1481,2120001363,Glasbergsskolan,Aktiv
67822057,1481,2120001363,Kvarnbyskolan,Aktiv
90949251,1481,2120001363,Sinntorpsskolan 4-9,Aktiv
36569773,1481,2120001363,Sinntorpsskolan F-3,Aktiv
97689213,1481,2120001363,Västerbergsskolan,Aktiv
28119547,1481,2120001363,Balltorpsskolan,Aktiv
81521477,1415,2120001298,Ekenässkolan,Aktiv
46103134,2085,2120002270,Kyrkskolan 4-6,Vilande
92553260,2560,2120002734,Knut Lundmarkskolan,Aktiv
34016982,2560,2120002734,Knut Lundmarkskolan sär,Aktiv
62458752,0581,5562575786,Praktiska Gymnasiet Norrköping,Aktiv
88907604,0680,2120000530,Ekhagsskolan,Aktiv
77787682,0680,2120000530,Månsarpsskolan,Aktiv
38245682,0680,2120000530,Taheskolan F-6,Aktiv
56315778,0139,2120000100,Brunnaskolan,Aktiv
76550010,0139,2120000100,Tjustaskolan,Aktiv
35986188,0182,2120000167,Centrumskolan,Vilande
92506886,0182,2120000167,Nacka Gymnasium,Aktiv
82430942,0687,2120000597,Central insamlingsenhet modersmål,Aktiv
50698424,0480,5564586716,Vittra Kungshagen,Aktiv
26255239,0580,5564586716,Vittra Lambohov,Aktiv
49039496,1230,2120001017,Baldersskolan F-6,Aktiv
82149276,1230,2120001017,Kyrkheddinge skola,Aktiv
63526897,1230,2120001017,Stanstorpsskolan,Aktiv
73647686,0682,2120000548,Runnerydsskolan 1,Aktiv
11284565,0682,2120000548,Nässjö lärcenter SFI,Aktiv
64725297,2309,2220001636,"Jämtlands Gymn, Torsta",Aktiv
83581734,2380,2220001636,"Jämtlands Gymn, Wargentin 1D",Aktiv
22640494,2380,2220001636,"Jämtlands Gymn, Wargentin 2E",Vilande
75892291,1485,2120001397,Sommarhemmets Grundsärskola,Vilande
94258829,1485,2120001397,Västerskolan 8-9,Vilande
72491525,1290,5560354309,Montessori Mondial Kristianstad,Aktiv
75288258,0580,5560354309,Montessori Mondial Linköping,Aktiv
87967939,0182,5560354309,Noblaskolan Lännersta,Aktiv
57590681,1283,5560354309,Noblaskolan Mariastaden,Aktiv
97927760,0128,5560354309,Noblaskolan Rönninge,Aktiv
27323097,0184,5560354309,Noblaskolan Solna,Aktiv
89708433,0381,5568086085,Robinson Fanna,Aktiv
46706680,0184,2120000183,Ulriksdalsskolan,Aktiv
25090415,0120,2120000035,Fågelvik skola,Aktiv
69821416,1286,2120001181,Östra skolan,Vilande
95154882,0180,5565042255,Snitz Gymnasium,Aktiv
27693248,1435,2120001348,Komvux,Aktiv
34018825,1435,2120001348,"Komvux Tanum, SFI",Aktiv
14586562,1435,2120001348,Tanums Gymnasium,Aktiv
74079446,1435,2120001348,Tanumskolan 7-9,Aktiv
10663043,1435,2120001348,Tanumskolan F-6,Aktiv
68597767,1291,2120000969,Österlengymnasiet,Vilande
28484259,1460,2120001470,Bengtsgården,Aktiv
14440920,0126,2120000068,Visättraskolan,Aktiv
59697432,1487,2021005745,Vänerskolan,Aktiv
89639468,1460,2120001470,Franserudsskolan,Aktiv
44977491,0181,8156003926,Mora Park Hölö,Aktiv
26804905,0181,8156003926,Mora Parks skola,Aktiv
99502676,0680,2120000530,Nordskogens skola,Aktiv
62865875,1880,2120001967,Kvinnerstagymnasiet vuxenutbildning,Vilande
20682278,0682,2120000548,Runnerydsskolan F,Aktiv
51387807,2180,2120002338,Lillhagsskolan,Aktiv
14591437,2180,2120002338,Sjöängsskolan,Aktiv
62570207,2180,2120002338,Tallbackens skola,Aktiv
58294981,0163,2120000134,Rösjöskolan,Aktiv
11317587,1480,5591668248,The British School in Gothenburg (BSG),Aktiv
19068439,1401,5591668248,The British School in Härryda,Aktiv
77097512,2560,5592989304,Friskolan Hjärtat i Vidsel,Aktiv
72849973,0381,5568086085,Robinson Husberg,Aktiv
71071044,0381,5568086085,Robinson Svedia,Aktiv
98741257,0180,5567874879,Lilla Djurgårdsakademien,Vilande
65725141,1438,2120001413,Komvux Dals-Ed Utsikten,Aktiv
59612371,1438,2120001413,Komvux SFI Dals-Ed Utsikten,Aktiv
42149666,0180,2120000142,Husbygårdsskolan F-9,Aktiv
74723082,0180,2120000142,Gullingeskolan,Aktiv
74920766,0180,2120000142,Mariehällsskolan,Aktiv
88547097,1290,2120000951,SFI Kristianstad,Aktiv
28729598,1384,2120001256,Varlaskolan Nord,Aktiv
28313481,0581,2120000456,Norrköpings Montessoriskola 1,Aktiv
17695834,0581,2120000456,Norrköpings Montessoriskola 2,Aktiv
46725455,1233,5566270095,Skanör Falsterbo Montessorisk.,Aktiv
54925490,1278,8024815790,Nya Sandlyckeskolan,Planerad
83416307,1485,2120001397,Ramnerödsskolan,Aktiv
81850821,0381,5568086085,Tellusskolan Robinson,Planerad
43284031,0581,5565715892,Realgymnasiet Norrköping,Aktiv
25392789,0580,2120000449,Folkungaskolan 2,Aktiv
37827108,1761,2120001793,Hammarlundens skola F-6 Öst,Aktiv
39073094,1761,2120001793,Hammarlundens skola F-6 Väst,Aktiv
77132043,1984,2120002122,Brattbergsskolan,Aktiv
59942080,2281,5566139290,Thoren Business School Sundsvall,Aktiv
73281949,2584,5567497051,Thoren Framtid Vargen,Aktiv
84253327,1489,7164478609,Förskolan Giraffen fritidshem,Vilande
57445960,0583,2120002817,Vuxenutbildningen grundläggande nivå,Aktiv
99976753,0581,2120000456,Kungsgårdsgymnasiet 1,Aktiv
41025342,0583,2120002817,Vuxenutbildningen SFI,Aktiv
30777212,0662,2120000514,Isabergskolan,Aktiv
27057988,0662,2120000514,Klockargårdskolan,Aktiv
