SDO;basomr;projekt;beftyp;ar;Summa av lgh
SDO14;2121022;Årstafältet, Etapp 2, Kv. A_B;B;2034;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2025;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2026;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2027;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2028;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2029;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2030;45
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2031;46
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2032;46
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2033;0
SDO14;2121022;Årstafältet, Etapp 2, Kv. B_B;B;2034;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2025;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2026;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2027;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2028;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2029;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2030;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2031;0
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2032;30
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2033;30
SDO14;2121022;Årstafältet, Etapp 2, Norra Kv. F_B;B;2034;30
SDO14;2121022;Årstafältet, Etapp 3_H;H;2025;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2026;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2027;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2028;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2029;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2030;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2031;0
SDO14;2121022;Årstafältet, Etapp 3_H;H;2032;30
SDO14;2121022;Årstafältet, Etapp 3_H;H;2033;30
SDO14;2121022;Årstafältet, Etapp 3_H;H;2034;30
SDO14;2121022;Årstafältet, Etapp 5_B;B;2025;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2026;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2027;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2028;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2029;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2030;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2031;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2032;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2033;0
SDO14;2121022;Årstafältet, Etapp 5_B;B;2034;30
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2025;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2026;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2027;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2028;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2029;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2030;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2031;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2032;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2033;0
SDO14;2130100;Brandbottnen 1 m.fl. Mosstenabacken_H;H;2034;20
SDO14;2130100;Diabilden 1_H;H;2025;75
SDO14;2130100;Diabilden 1_H;H;2026;0
SDO14;2130100;Diabilden 1_H;H;2027;0
SDO14;2130100;Diabilden 1_H;H;2028;0
SDO14;2130100;Diabilden 1_H;H;2029;0
SDO14;2130100;Diabilden 1_H;H;2030;0
SDO14;2130100;Diabilden 1_H;H;2031;0
SDO14;2130100;Diabilden 1_H;H;2032;0
SDO14;2130100;Diabilden 1_H;H;2033;0
SDO14;2130100;Diabilden 1_H;H;2034;0
SDO14;2130100;Fotoblixten 1_H;H;2025;47
SDO14;2130100;Fotoblixten 1_H;H;2026;0
SDO14;2130100;Fotoblixten 1_H;H;2027;0
SDO14;2130100;Fotoblixten 1_H;H;2028;0
SDO14;2130100;Fotoblixten 1_H;H;2029;0
SDO14;2130100;Fotoblixten 1_H;H;2030;0
SDO14;2130100;Fotoblixten 1_H;H;2031;0
SDO14;2130100;Fotoblixten 1_H;H;2032;0
SDO14;2130100;Fotoblixten 1_H;H;2033;0
SDO14;2130100;Fotoblixten 1_H;H;2034;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2025;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2026;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2027;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2028;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2029;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2030;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2031;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2032;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2033;0
SDO14;2130100;Fågelstavägen, Rustiken_U;U;2034;20
SDO14;2130100;Hålkälen 1_H;H;2025;37
SDO14;2130100;Hålkälen 1_H;H;2026;0
SDO14;2130100;Hålkälen 1_H;H;2027;0
SDO14;2130100;Hålkälen 1_H;H;2028;0
SDO14;2130100;Hålkälen 1_H;H;2029;0
SDO14;2130100;Hålkälen 1_H;H;2030;0
SDO14;2130100;Hålkälen 1_H;H;2031;0
SDO14;2130100;Hålkälen 1_H;H;2032;0
SDO14;2130100;Hålkälen 1_H;H;2033;0
SDO14;2130100;Hålkälen 1_H;H;2034;0
SDO14;2130100;Ramsökaren 2_H;H;2025;0
SDO14;2130100;Ramsökaren 2_H;H;2026;0
SDO14;2130100;Ramsökaren 2_H;H;2027;98
SDO14;2130100;Ramsökaren 2_H;H;2028;0
SDO14;2130100;Ramsökaren 2_H;H;2029;0
SDO14;2130100;Ramsökaren 2_H;H;2030;0
SDO14;2130100;Ramsökaren 2_H;H;2031;0
SDO14;2130100;Ramsökaren 2_H;H;2032;0
SDO14;2130100;Ramsökaren 2_H;H;2033;0
SDO14;2130100;Ramsökaren 2_H;H;2034;0
SDO14;2130100;Systemkameran 1_H;H;2025;0
SDO14;2130100;Systemkameran 1_H;H;2026;150
SDO14;2130100;Systemkameran 1_H;H;2027;0
SDO14;2130100;Systemkameran 1_H;H;2028;0
SDO14;2130100;Systemkameran 1_H;H;2029;0
SDO14;2130100;Systemkameran 1_H;H;2030;0
SDO14;2130100;Systemkameran 1_H;H;2031;0
SDO14;2130100;Systemkameran 1_H;H;2032;0
SDO14;2130100;Systemkameran 1_H;H;2033;0
SDO14;2130100;Systemkameran 1_H;H;2034;0
SDO14;2130210;Arkivfotot_H;H;2025;0
SDO14;2130210;Arkivfotot_H;H;2026;0
SDO14;2130210;Arkivfotot_H;H;2027;0
SDO14;2130210;Arkivfotot_H;H;2028;65
SDO14;2130210;Arkivfotot_H;H;2029;65
SDO14;2130210;Arkivfotot_H;H;2030;0
SDO14;2130210;Arkivfotot_H;H;2031;0
SDO14;2130210;Arkivfotot_H;H;2032;0
SDO14;2130210;Arkivfotot_H;H;2033;0
SDO14;2130210;Arkivfotot_H;H;2034;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2025;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2026;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2027;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2028;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2029;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2030;0
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2031;30
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2032;30
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2033;30
SDO14;2130210;Högdalens centrum (Rangstaplan)_H;H;2034;30
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2025;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2026;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2027;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2028;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2029;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2030;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2031;0
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2032;20
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2033;25
SDO14;2130210;Sjösavägen (Fackverket 1)_H;H;2034;20
SDO14;2130230;Hemsystern_P;P;2025;0
SDO14;2130230;Hemsystern_P;P;2026;0
SDO14;2130230;Hemsystern_P;P;2027;0
SDO14;2130230;Hemsystern_P;P;2028;0
SDO14;2130230;Hemsystern_P;P;2029;0
SDO14;2130230;Hemsystern_P;P;2030;0
SDO14;2130230;Hemsystern_P;P;2031;0
SDO14;2130230;Hemsystern_P;P;2032;25
SDO14;2130230;Hemsystern_P;P;2033;25
SDO14;2130230;Hemsystern_P;P;2034;25
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2025;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2026;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2027;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2028;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2029;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2030;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2031;0
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2032;25
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2033;25
SDO14;2130320;FHR 4 Rågsvedsvägen_B;B;2034;25
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2025;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2026;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2027;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2028;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2029;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2030;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2031;0
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2032;25
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2033;25
SDO14;2130320;FHR 4 Rågsvedsvägen_H;H;2034;25
SDO14;2130320;FHR Låsgången_H;H;2025;0
SDO14;2130320;FHR Låsgången_H;H;2026;0
SDO14;2130320;FHR Låsgången_H;H;2027;0
SDO14;2130320;FHR Låsgången_H;H;2028;0
SDO14;2130320;FHR Låsgången_H;H;2029;0
SDO14;2130320;FHR Låsgången_H;H;2030;30
SDO14;2130320;FHR Låsgången_H;H;2031;30
SDO14;2130320;FHR Låsgången_H;H;2032;0
SDO14;2130320;FHR Låsgången_H;H;2033;0
SDO14;2130320;FHR Låsgången_H;H;2034;0
SDO14;2130330;Bjurbäcken 10_H;H;2025;125
SDO14;2130330;Bjurbäcken 10_H;H;2026;0
SDO14;2130330;Bjurbäcken 10_H;H;2027;0
SDO14;2130330;Bjurbäcken 10_H;H;2028;0
SDO14;2130330;Bjurbäcken 10_H;H;2029;0
SDO14;2130330;Bjurbäcken 10_H;H;2030;0
SDO14;2130330;Bjurbäcken 10_H;H;2031;0
SDO14;2130330;Bjurbäcken 10_H;H;2032;0
SDO14;2130330;Bjurbäcken 10_H;H;2033;0
SDO14;2130330;Bjurbäcken 10_H;H;2034;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2025;64
SDO14;2130330;Bjurbäcken 11_B1;B1;2026;64
SDO14;2130330;Bjurbäcken 11_B1;B1;2027;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2028;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2029;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2030;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2031;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2032;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2033;0
SDO14;2130330;Bjurbäcken 11_B1;B1;2034;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2025;22
SDO14;2130330;Bjurbäcken 11_B2;B2;2026;22
SDO14;2130330;Bjurbäcken 11_B2;B2;2027;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2028;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2029;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2030;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2031;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2032;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2033;0
SDO14;2130330;Bjurbäcken 11_B2;B2;2034;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2025;17
SDO14;2130330;Bjurbäcken 11_B3;B3;2026;17
SDO14;2130330;Bjurbäcken 11_B3;B3;2027;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2028;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2029;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2030;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2031;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2032;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2033;0
SDO14;2130330;Bjurbäcken 11_B3;B3;2034;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2025;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2026;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2027;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2028;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2029;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2030;30
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2031;35
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2032;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2033;0
SDO14;2130330;FHR 4 Bjursätragatan_H;H;2034;0
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2025;0
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2026;0
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2027;0
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2028;15
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2029;30
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2030;30
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2031;30
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2032;30
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2033;30
SDO14;2130340;FHR 4 Bjursätragatan_B;B;2034;30
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2025;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2026;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2027;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2028;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2029;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2030;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2031;19
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2032;19
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2033;0
SDO14;2130340;FHR 4 Bjursätragatan_H;H;2034;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2025;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2026;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2027;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2028;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2029;6
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2030;6
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2031;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2032;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2033;0
SDO14;2130340;FHR 4 Bjursätragatan_S;S;2034;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2025;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2026;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2027;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2028;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2029;20
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2030;20
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2031;30
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2032;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2033;0
SDO14;2130340;FHR 4c Bjursätragatan_H;H;2034;0
SDO14;2130420;Farfarstäppan_U;U;2025;0
SDO14;2130420;Farfarstäppan_U;U;2026;0
SDO14;2130420;Farfarstäppan_U;U;2027;0
SDO14;2130420;Farfarstäppan_U;U;2028;24
SDO14;2130420;Farfarstäppan_U;U;2029;0
SDO14;2130420;Farfarstäppan_U;U;2030;0
SDO14;2130420;Farfarstäppan_U;U;2031;0
SDO14;2130420;Farfarstäppan_U;U;2032;0
SDO14;2130420;Farfarstäppan_U;U;2033;0
SDO14;2130420;Farfarstäppan_U;U;2034;0
SDO14;2130430;Barken_S;S;2025;0
SDO14;2130430;Barken_S;S;2026;1
SDO14;2130430;Barken_S;S;2027;0
SDO14;2130430;Barken_S;S;2028;0
SDO14;2130430;Barken_S;S;2029;0
SDO14;2130430;Barken_S;S;2030;0
SDO14;2130430;Barken_S;S;2031;0
SDO14;2130430;Barken_S;S;2032;0
SDO14;2130430;Barken_S;S;2033;0
SDO14;2130430;Barken_S;S;2034;0
SDO14;2130430;De Gamlas Hem_B;B;2025;0
SDO14;2130430;De Gamlas Hem_B;B;2026;0
SDO14;2130430;De Gamlas Hem_B;B;2027;0
SDO14;2130430;De Gamlas Hem_B;B;2028;0
SDO14;2130430;De Gamlas Hem_B;B;2029;0
SDO14;2130430;De Gamlas Hem_B;B;2030;0
SDO14;2130430;De Gamlas Hem_B;B;2031;0
SDO14;2130430;De Gamlas Hem_B;B;2032;20
SDO14;2130430;De Gamlas Hem_B;B;2033;20
SDO14;2130430;De Gamlas Hem_B;B;2034;40
SDO14;2130430;De Gamlas Hem_L;L;2025;0
SDO14;2130430;De Gamlas Hem_L;L;2026;0
SDO14;2130430;De Gamlas Hem_L;L;2027;0
SDO14;2130430;De Gamlas Hem_L;L;2028;0
SDO14;2130430;De Gamlas Hem_L;L;2029;0
SDO14;2130430;De Gamlas Hem_L;L;2030;0
SDO14;2130430;De Gamlas Hem_L;L;2031;0
SDO14;2130430;De Gamlas Hem_L;L;2032;5
SDO14;2130430;De Gamlas Hem_L;L;2033;5
SDO14;2130430;De Gamlas Hem_L;L;2034;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2025;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2026;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2027;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2028;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2029;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2030;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2031;0
SDO14;2130430;Hemskogsvägen, hr_H;H;2032;10
SDO14;2130430;Hemskogsvägen, hr_H;H;2033;15
SDO14;2130430;Hemskogsvägen, hr_H;H;2034;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2025;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2026;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2027;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2028;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2029;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2030;0
SDO14;2130430;Hemskogsvägen, småhus_S;S;2031;3
SDO14;2130430;Hemskogsvägen, småhus_S;S;2032;3
SDO14;2130430;Hemskogsvägen, småhus_S;S;2033;3
SDO14;2130430;Hemskogsvägen, småhus_S;S;2034;6
SDO14;2130430;Jordärtskockan 9_H;H;2025;0
SDO14;2130430;Jordärtskockan 9_H;H;2026;0
SDO14;2130430;Jordärtskockan 9_H;H;2027;0
SDO14;2130430;Jordärtskockan 9_H;H;2028;0
SDO14;2130430;Jordärtskockan 9_H;H;2029;0
SDO14;2130430;Jordärtskockan 9_H;H;2030;0
SDO14;2130430;Jordärtskockan 9_H;H;2031;0
SDO14;2130430;Jordärtskockan 9_H;H;2032;0
SDO14;2130430;Jordärtskockan 9_H;H;2033;0
SDO14;2130430;Jordärtskockan 9_H;H;2034;40
SDO14;2130440;Stämpelyxan 23_S;S;2025;1
SDO14;2130440;Stämpelyxan 23_S;S;2026;0
SDO14;2130440;Stämpelyxan 23_S;S;2027;0
SDO14;2130440;Stämpelyxan 23_S;S;2028;0
SDO14;2130440;Stämpelyxan 23_S;S;2029;0
SDO14;2130440;Stämpelyxan 23_S;S;2030;0
SDO14;2130440;Stämpelyxan 23_S;S;2031;0
SDO14;2130440;Stämpelyxan 23_S;S;2032;0
SDO14;2130440;Stämpelyxan 23_S;S;2033;0
SDO14;2130440;Stämpelyxan 23_S;S;2034;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2025;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2026;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2027;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2028;35
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2029;35
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2030;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2031;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2032;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2033;0
SDO14;2130440;Vedstapeln 1, Sågverksgatan_P;P;2034;0
SDO14;2130501;Punkteringen 7_B;B;2025;0
SDO14;2130501;Punkteringen 7_B;B;2026;0
SDO14;2130501;Punkteringen 7_B;B;2027;0
SDO14;2130501;Punkteringen 7_B;B;2028;0
SDO14;2130501;Punkteringen 7_B;B;2029;0
SDO14;2130501;Punkteringen 7_B;B;2030;0
SDO14;2130501;Punkteringen 7_B;B;2031;20
SDO14;2130501;Punkteringen 7_B;B;2032;0
SDO14;2130501;Punkteringen 7_B;B;2033;0
SDO14;2130501;Punkteringen 7_B;B;2034;0
SDO14;2130502;Urtavlan_S;S;2025;8
SDO14;2130502;Urtavlan_S;S;2026;0
SDO14;2130502;Urtavlan_S;S;2027;0
SDO14;2130502;Urtavlan_S;S;2028;0
SDO14;2130502;Urtavlan_S;S;2029;0
SDO14;2130502;Urtavlan_S;S;2030;0
SDO14;2130502;Urtavlan_S;S;2031;0
SDO14;2130502;Urtavlan_S;S;2032;0
SDO14;2130502;Urtavlan_S;S;2033;0
SDO14;2130502;Urtavlan_S;S;2034;0
SDO14;2130502;Vevstaken 29_H;H;2025;0
SDO14;2130502;Vevstaken 29_H;H;2026;0
SDO14;2130502;Vevstaken 29_H;H;2027;0
SDO14;2130502;Vevstaken 29_H;H;2028;0
SDO14;2130502;Vevstaken 29_H;H;2029;15
SDO14;2130502;Vevstaken 29_H;H;2030;0
SDO14;2130502;Vevstaken 29_H;H;2031;0
SDO14;2130502;Vevstaken 29_H;H;2032;0
SDO14;2130502;Vevstaken 29_H;H;2033;0
SDO14;2130502;Vevstaken 29_H;H;2034;0
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2025;0
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2026;0
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2027;0
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2028;0
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2029;20
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2030;30
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2031;30
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2032;30
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2033;30
SDO14;2130620;FHR 1a Västra Hagsätra_H;H;2034;30
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2025;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2026;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2027;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2028;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2029;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2030;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2031;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2032;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2033;35
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, br_B;B;2034;30
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2025;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2026;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2027;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2028;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2029;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2030;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2031;35
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2032;30
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2033;0
SDO14;2130620;FHR 3 Hagsätravägen, Hagsätra IP, hr_H;H;2034;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2025;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2026;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2027;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2028;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2029;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2030;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2031;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2032;0
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2033;20
SDO14;2130620;FHR 3a Hagsätravägen_H;H;2034;20
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2025;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2026;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2027;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2028;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2029;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2030;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2031;0
SDO14;2130620;FHR 3b Hagsätravägen, Kolbottnen_H;H;2032;25
